sweep_type,perturb_param,perturb_factor,scenario_id,scenario_name,seed,N,M,K,L_reg_slack,n_total,Q_condition_number,Q_eigenvalue_min,Q_eigenvalue_max,Q_eigenvalue_count_negative,energy_greedy,objective_raw_greedy,penE_onehot_greedy,penE_reg_greedy,penE_afford_greedy,penE_total_greedy,viol_onehot_y_greedy,viol_onehot_z_greedy,viol_reg_shortfall_greedy,viol_afford_greedy,chosen_premium_band_greedy,chosen_deductible_band_greedy,selected_features_count_greedy,selected_reg_features_count_greedy,onehot_ok_greedy,reg_satisfied_greedy,affordability_satisfied_greedy,is_feasible_greedy,energy_sa_best,objective_raw_sa_best,penE_onehot_sa,penE_reg_sa,penE_afford_sa,penE_total_sa,viol_onehot_y_sa,viol_onehot_z_sa,viol_reg_shortfall_sa,viol_afford_sa,chosen_premium_band_sa,chosen_deductible_band_sa,selected_features_count_sa,selected_reg_features_count_sa,onehot_ok_sa,reg_satisfied_sa,affordability_satisfied_sa,is_feasible_sa,greedy_runtime_sec,sa_runtime_sec,sa_best_found_at_step,sa_convergence_fraction,total_classical_runtime_sec,gap_greedy_to_sa_energy,gap_greedy_to_sa_raw,R_size,Rmin,lambda_risk,affordability_enabled,use_tight_regulation,scale_factor,A_onehot,B_reg,D_afford,qterm_total_greedy_signed,qterm_total_sa_signed,qterm_total_gurobi_signed,gurobi_ran,energy_gurobi,objective_raw_gurobi,penE_onehot_gurobi,penE_reg_gurobi,penE_afford_gurobi,penE_total_gurobi,viol_onehot_y_gurobi,viol_onehot_z_gurobi,viol_reg_shortfall_gurobi,viol_afford_gurobi,chosen_premium_band_gurobi,chosen_deductible_band_gurobi,selected_features_count_gurobi,selected_reg_features_count_gurobi,onehot_ok_gurobi,reg_satisfied_gurobi,affordability_satisfied_gurobi,is_feasible_gurobi,gurobi_status_code,gurobi_status_name,gurobi_mip_gap,gurobi_runtime_sec,gap_sa_to_gurobi_energy,gap_sa_to_gurobi_raw,gurobi_mode,gurobi_time_limit_used
baseline,,1.0,2,S2_risk_adjusted,1010,30,4,5,2,41,6189.433584133094,-2424677.2892877767,7726687.819049399,13,-3266257.609074531,623547.9148085456,0.0,432200.6137647864,0.0,432200.6137647864,0.0,0.0,1.0,0.0,4,2,2,2,1,0,1,0,-3266457.609074532,623347.9148085456,0.0,432200.6137647864,0.0,432200.6137647864,0.0,0.0,1.0,0.0,5,1,2,2,1,0,1,0,0.0346626999999999,22.8886461,265,0.006625,22.9233088,200.0000000004657,200.0,5,3,0.1,0,0,10.0,216100.3068823932,432200.6137647864,0.0,-3889805.523883077,-3889805.523883077,-3889805.523883077,1,-3266457.609074532,623347.9148085456,0.0,432200.6137647864,0.0,432200.6137647864,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0096866999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1011,30,4,5,2,41,102.65694040018138,-2616989.9972667447,8525462.099751867,14,-3461589.839925109,578139.2722366134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,1,1,1,1,-3462189.8399251094,577539.2722366134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,3,3,1,1,1,1,0.0328835999999999,21.1676217,118,0.00295,21.2005053,600.0000000004657,600.0,5,3,0.1,0,0,10.0,201986.4556080861,403972.9112161722,0.0,-4039729.1121617225,-4039729.1121617225,-4039729.1121617225,1,-3462189.839925109,577539.2722366134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.012352,-4.656612873077393e-10,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1012,30,4,5,2,41,8223.192375475133,-2270969.9002823723,7258973.08903132,12,-3449997.976508525,622975.7791604946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,3,3,1,1,1,1,-3449997.976508525,622975.7791604946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,3,1,1,1,1,0.039324,21.4938235,154,0.00385,21.5331475,0.0,0.0,5,3,0.1,0,0,10.0,203648.68778345105,407297.3755669021,0.0,-4072973.7556690206,-4072973.7556690206,-4072973.7556690206,1,-3449997.976508525,622975.7791604946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0099261999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1013,30,4,5,2,41,333.7306272993752,-3566455.7386962767,11168755.273219466,13,-3700760.742734516,616673.9305844043,0.0,479714.9637021022,0.0,479714.9637021022,0.0,0.0,1.0,0.0,2,3,2,2,1,0,1,0,-3701360.742734516,616073.9305844043,0.0,479714.9637021022,0.0,479714.9637021022,0.0,0.0,1.0,0.0,5,1,2,2,1,0,1,0,0.0336412999999999,20.8024766,102,0.00255,20.8361179,600.0,600.0,5,3,0.1,0,0,10.0,239857.4818510511,479714.9637021022,0.0,-4317434.67331892,-4317434.67331892,-4317434.67331892,1,-3701360.742734516,616073.9305844043,0.0,479714.9637021022,0.0,479714.9637021022,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0101357,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1014,30,4,5,2,41,13548.034868709225,-1819854.3775554025,6334852.66724088,12,-2487056.811803838,686234.0033087326,0.0,352587.8683458411,0.0,352587.8683458411,0.0,0.0,1.0,0.0,3,1,2,2,1,0,1,0,-2487556.811803838,685734.0033087326,0.0,352587.8683458411,0.0,352587.8683458411,0.0,0.0,1.0,0.0,5,1,2,2,1,0,1,0,0.0299337,20.9339175,320,0.008,20.9638512,500.0,500.0,5,3,0.1,0,0,10.0,176293.93417292056,352587.8683458411,0.0,-3173290.8151125703,-3173290.8151125703,-3173290.8151125703,1,-2487556.811803838,685734.0033087326,0.0,352587.8683458411,0.0,352587.8683458411,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0067891999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1015,30,4,5,2,41,44080.65212003881,-1696718.46714006,6710921.607814228,12,-1827423.3169238465,1512804.1734887457,0.0,371136.3878236213,0.0,371136.3878236213,0.0,0.0,1.0,0.0,4,3,2,2,1,0,1,0,-1827623.3169238465,1512604.1734887457,0.0,371136.3878236213,0.0,371136.3878236213,0.0,0.0,1.0,0.0,5,4,2,2,1,0,1,0,0.0319065,21.2524079,179,0.004475,21.2843144,200.0,200.0,5,3,0.1,0,0,10.0,185568.19391181067,371136.3878236213,0.0,-3340227.490412592,-3340227.490412592,-3340227.490412592,1,-1827623.3169238465,1512604.1734887457,0.0,371136.3878236213,0.0,371136.3878236213,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.007495,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1016,30,4,5,2,41,116.97329397530596,-5088219.479777213,8510241.161778104,11,-3498619.9297768595,332386.93305025995,0.0,425667.42920301337,0.0,425667.42920301337,0.0,0.0,1.0,0.0,5,4,2,2,1,0,1,0,-3498619.9297768595,332386.93305025995,0.0,425667.42920301337,0.0,425667.42920301337,0.0,0.0,1.0,0.0,5,4,2,2,1,0,1,0,0.031295,22.6080812,77,0.001925,22.6393762,0.0,0.0,4,3,0.1,0,0,10.0,212833.71460150668,425667.42920301337,0.0,-3831006.86282712,-3831006.86282712,-3831006.86282712,1,-3498619.9297768595,332386.93305025995,0.0,425667.42920301337,0.0,425667.42920301337,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0055354,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1017,30,4,5,2,41,111.2041841304648,-1682630.0061579226,5562535.648230964,12,-2365405.5794691783,393073.1044737848,0.0,306497.63154921815,0.0,306497.63154921815,0.0,0.0,1.0,0.0,4,1,2,2,1,0,1,0,-2365605.5794691783,392873.1044737848,0.0,306497.63154921815,0.0,306497.63154921815,0.0,0.0,1.0,0.0,5,4,2,2,1,0,1,0,0.0384926999999999,20.613656,105,0.002625,20.6521487,200.0,200.0,5,3,0.1,0,0,10.0,153248.81577460907,306497.63154921815,0.0,-2758478.6839429634,-2758478.6839429634,-2758478.6839429634,1,-2365605.5794691783,392873.1044737848,0.0,306497.63154921815,0.0,306497.63154921815,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0073038,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1018,30,4,5,2,41,20775.58705882578,-3735800.2448445857,9752394.007693984,14,-3490222.255060106,209495.84554851495,0.0,411079.7889565135,0.0,411079.7889565135,0.0,0.0,1.0,0.0,4,3,2,2,1,0,1,0,-3490422.255060106,209295.84554851495,0.0,411079.7889565135,0.0,411079.7889565135,0.0,0.0,1.0,0.0,5,1,2,2,1,0,1,0,0.0396313999999999,20.6303751,62,0.00155,20.6700065,200.0,200.0,5,3,0.1,0,0,10.0,205539.89447825676,411079.7889565135,0.0,-3699718.100608621,-3699718.100608621,-3699718.100608621,1,-3490422.255060106,209295.84554851495,0.0,411079.7889565135,0.0,411079.7889565135,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0132231999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1019,30,4,5,2,41,10825.897403082594,-3537139.2277194094,7916373.391650865,12,-3494508.8560119,212291.7090663476,0.0,411866.7294531386,0.0,411866.7294531386,0.0,0.0,1.0,0.0,3,1,2,2,1,0,1,0,-3495008.8560119,211791.7090663476,0.0,411866.7294531386,0.0,411866.7294531386,0.0,0.0,1.0,0.0,5,1,2,2,1,0,1,0,0.0376247,23.917155,167,0.004175,23.9547797,500.0,500.0,5,3,0.1,0,0,10.0,205933.3647265693,411866.7294531386,0.0,-3706800.5650782473,-3706800.5650782473,-3706800.5650782473,1,-3495008.8560119,211791.7090663476,0.0,411866.7294531386,0.0,411866.7294531386,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.006688,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1000,40,4,5,3,52,683.318577372417,-4900294.138038762,31861741.79829916,16,-7357024.476013811,2279286.641675457,0.0,602269.4448555793,0.0,602269.4448555793,0.0,0.0,1.0,0.0,1,1,3,3,1,0,1,0,-7795943.907219173,1840367.2104700964,0.0,602269.4448555793,0.0,602269.4448555793,0.0,0.0,1.0,0.0,5,2,3,3,1,0,1,0,0.0437458,20.6157598,145,0.003625,20.6595056,438919.4312053621,438919.43120536045,6,4,0.1,0,0,10.0,301134.72242778965,602269.4448555793,0.0,-9636311.117689269,-9636311.117689269,-9636311.117689269,1,-7795943.907219172,1840367.2104700964,0.0,602269.4448555793,0.0,602269.4448555793,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0101460999999999,-9.313225746154783e-10,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1001,40,4,5,3,52,743.7716228119484,-4072066.3525410825,27633565.67199961,14,-7920488.360853857,444977.3180977536,0.0,522841.6049344756,0.0,522841.6049344756,0.0,0.0,1.0,0.0,4,1,3,3,1,0,1,0,-7920688.360853858,444777.3180977536,0.0,522841.6049344756,0.0,522841.6049344756,0.0,0.0,1.0,0.0,5,2,3,3,1,0,1,0,0.0451428999999999,20.8032202,307,0.007675,20.8483631,200.0000000009313,200.0,6,4,0.1,0,0,10.0,261420.80246723775,522841.6049344756,0.0,-8365465.678951609,-8365465.678951609,-8365465.678951609,1,-7920688.360853857,444777.3180977536,0.0,522841.6049344756,0.0,522841.6049344756,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0110239999999999,-9.313225746154783e-10,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1002,40,4,5,3,52,77221.4315677439,-3591442.930265888,20829370.877054334,14,-5425955.007622207,872303.6506109243,0.0,393641.16613957065,0.0,393641.16613957065,0.0,0.0,1.0,0.0,2,3,3,3,1,0,1,0,-5426555.007622207,871703.6506109243,0.0,393641.16613957065,0.0,393641.16613957065,0.0,0.0,1.0,0.0,5,1,3,3,1,0,1,0,0.0466366,20.647072,184,0.0046,20.6937086,600.0,600.0,6,4,0.1,0,0,10.0,196820.5830697853,393641.16613957065,0.0,-6298258.65823313,-6298258.65823313,-6298258.65823313,1,-5426555.007622207,871703.6506109243,0.0,393641.16613957065,0.0,393641.16613957065,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0100512999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1003,40,4,5,3,52,114714.48395447554,-6000850.459888768,29632590.04740773,15,-7858042.440044403,1102524.7339047866,0.0,560035.4483718243,0.0,560035.4483718243,0.0,0.0,1.0,0.0,4,2,3,3,1,0,1,0,-7858242.440044402,1102324.7339047866,0.0,560035.4483718243,0.0,560035.4483718243,0.0,0.0,1.0,0.0,5,4,3,3,1,0,1,0,0.0513855999999999,20.4724643,203,0.005075,20.5238499,199.99999999906868,200.0,6,4,0.1,0,0,10.0,280017.7241859122,560035.4483718243,0.0,-8960567.17394919,-8960567.17394919,-8960567.17394919,1,-7858242.440044402,1102324.7339047866,0.0,560035.4483718243,0.0,560035.4483718243,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0106912,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1004,40,4,5,3,52,27120.64646727853,-8464061.415733442,32970345.41555096,15,-8108350.7263966035,1823006.249020496,0.0,620709.8109635686,0.0,620709.8109635686,0.0,0.0,1.0,0.0,4,1,3,3,1,0,1,0,-8108550.7263966035,1822806.249020496,0.0,620709.8109635686,0.0,620709.8109635686,0.0,0.0,1.0,0.0,5,1,3,3,1,0,1,0,0.0478528,20.6300395,76,0.0019,20.677892300000003,200.0,200.0,6,4,0.1,0,0,10.0,310354.9054817843,620709.8109635686,0.0,-9931356.975417098,-9931356.975417098,-9931356.975417098,1,-8108550.7263966035,1822806.249020496,0.0,620709.8109635686,0.0,620709.8109635686,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0113306,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1005,40,4,5,3,52,76397.19993264638,-5215571.354835095,32956226.79388269,14,-9595878.331084222,1009288.0470363552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,1,1,1,1,-9596378.331084222,1008788.0470363552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,0.0380623999999999,20.5298609,170,0.00425,20.5679233,500.0,500.0,6,4,0.1,0,0,10.0,311916.65818001697,623833.3163600339,0.0,-10605166.378120575,-10605166.378120575,-10605166.378120575,1,-9596378.331084222,1008788.0470363552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0132270999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1006,40,4,5,3,52,59632.93589858196,-4389514.009141371,25746348.605424877,15,-7512100.234987025,774192.2923008722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,-7512100.234987025,774192.2923008722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,0.0563295999999999,20.7068468,278,0.00695,20.7631764,0.0,0.0,6,4,0.1,0,0,10.0,243714.4860967028,487428.9721934056,0.0,-8286292.527287896,-8286292.527287896,-8286292.527287896,1,-7512100.234987025,774192.2923008722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0141149999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1007,40,4,5,3,52,517.8963422291981,-4649317.24566119,24161822.688069053,13,-6742386.128691213,563401.8920232233,0.0,456611.7512946524,0.0,456611.7512946524,0.0,0.0,1.0,0.0,5,1,3,3,1,0,1,0,-6742386.128691214,563401.8920232233,0.0,456611.7512946524,0.0,456611.7512946524,0.0,0.0,1.0,0.0,5,4,3,3,1,0,1,0,0.0503201,22.9828315,213,0.005325,23.0331516,9.313225746154783e-10,0.0,6,4,0.1,0,0,10.0,228305.87564732615,456611.7512946524,0.0,-7305788.020714438,-7305788.020714438,-7305788.020714438,1,-6742386.128691213,563401.8920232233,0.0,456611.7512946524,0.0,456611.7512946524,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0118101999999999,-9.313225746154783e-10,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1008,40,4,5,3,52,42343.39049909299,-3591584.445933588,24641491.01913481,14,-6944944.464511481,987314.0308098386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,4,4,1,1,1,1,-6945144.46451148,987114.0308098386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,4,1,1,1,1,0.0498589999999999,20.9606207,249,0.006225,21.0104797,199.99999999906868,200.0,6,4,0.1,0,0,10.0,233301.720450627,466603.440901254,0.0,-7932258.4953213185,-7932258.4953213185,-7932258.4953213185,1,-6945144.46451148,987114.0308098386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0134727,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1009,40,4,5,3,52,37962.05285813567,-3661818.147813472,24883627.49908386,16,-7192951.275395232,818285.0699598186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,4,1,1,1,1,-7192951.275395232,818285.0699598186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,4,1,1,1,1,0.0344092999999999,20.4806275,234,0.00585,20.5150368,0.0,0.0,6,4,0.1,0,0,10.0,235624.59839279563,471249.1967855913,0.0,-8011236.3453550525,-8011236.3453550525,-8011236.3453550525,1,-7192951.275395232,818285.0699598186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0129641999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1010,40,4,5,3,52,24629.826891822315,-4505012.10725694,30746840.83660664,15,-8638157.685149908,1255593.658293927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,4,1,1,1,1,-8638657.68514991,1255093.658293927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,4,1,1,1,1,0.0448665,20.7350429,361,0.009025,20.7799094,500.00000000186265,500.0,6,4,0.1,0,0,10.0,290992.6865718775,581985.373143755,0.0,-9893751.343443835,-9893751.343443835,-9893751.343443835,1,-8638657.68514991,1255093.658293927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0110960999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1011,40,4,5,3,52,377.5418975452092,-4364848.418219947,29556767.281254023,15,-8593168.610107673,924238.47029473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,-8593168.610107673,924238.47029473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,4,1,1,1,1,0.0349531,20.8588653,184,0.0046,20.8938184,0.0,0.0,6,4,0.1,0,0,10.0,279923.7376588942,559847.4753177884,0.0,-9517407.080402404,-9517407.080402404,-9517407.080402404,1,-8660792.322739275,856614.7576631276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0163028,67623.71263160184,67623.7126316023,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1012,40,4,5,3,52,121595.79041699956,-4213616.299430525,29035466.74654937,15,-8170788.839600588,623175.7791604946,0.0,549622.7886725677,0.0,549622.7886725677,0.0,0.0,1.0,0.0,4,1,3,3,1,0,1,0,-8170988.839600588,622975.7791604946,0.0,549622.7886725677,0.0,549622.7886725677,0.0,0.0,1.0,0.0,5,3,3,3,1,0,1,0,0.0354892,20.9042687,191,0.004775,20.9397579,200.0,200.0,6,4,0.1,0,0,10.0,274811.39433628385,549622.7886725677,0.0,-8793964.618761083,-8793964.618761083,-8793964.618761083,1,-8170988.839600588,622975.7791604946,0.0,549622.7886725677,0.0,549622.7886725677,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0116419999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1013,40,4,5,3,52,1052.8351531256649,-5550862.195295653,36484920.69495523,15,-9800971.499437803,1240485.2878575097,0.0,690091.0492059571,0.0,690091.0492059571,0.0,0.0,1.0,0.0,5,3,3,3,1,0,1,0,-9800971.499437803,1240485.2878575097,0.0,690091.0492059571,0.0,690091.0492059571,0.0,0.0,1.0,0.0,5,1,3,3,1,0,1,0,0.0433322999999999,21.1141135,101,0.002525,21.1574458,0.0,0.0,6,4,0.1,0,0,10.0,345045.52460297855,690091.0492059571,0.0,-11041456.787295314,-11041456.787295314,-11041456.787295314,1,-9800971.499437803,1240485.2878575097,0.0,690091.0492059571,0.0,690091.0492059571,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0111693999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1014,40,4,5,3,52,55604.68058463832,-3572112.278771929,25625029.01043183,16,-6708413.095273775,1047291.7125774566,0.0,484731.550490702,0.0,484731.550490702,0.0,0.0,1.0,0.0,4,4,3,3,1,0,1,0,-6708613.095273775,1047091.7125774566,0.0,484731.550490702,0.0,484731.550490702,0.0,0.0,1.0,0.0,5,4,3,3,1,0,1,0,0.0506337,21.108824,216,0.0054,21.1594577,200.0,200.0,6,4,0.1,0,0,10.0,242365.775245351,484731.550490702,0.0,-7755704.807851232,-7755704.807851232,-7755704.807851232,1,-6708613.095273774,1047091.7125774566,0.0,484731.550490702,0.0,484731.550490702,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0112862,-9.313225746154783e-10,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1015,40,4,5,3,52,4882.199501525362,-3520715.077811265,26612091.770627864,15,-5276383.02312773,2773388.7443789886,0.0,503110.7354691699,0.0,503110.7354691699,0.0,0.0,1.0,0.0,5,2,3,3,1,0,1,0,-5276383.02312773,2773388.7443789886,0.0,503110.7354691699,0.0,503110.7354691699,0.0,0.0,1.0,0.0,5,1,3,3,1,0,1,0,0.0654109,20.8454821,196,0.0049,20.910893,0.0,0.0,6,4,0.1,0,0,10.0,251555.36773458496,503110.7354691699,0.0,-8049771.767506719,-8049771.767506719,-8049771.767506719,1,-5276383.02312773,2773388.7443789886,0.0,503110.7354691699,0.0,503110.7354691699,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.01089,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1016,40,4,5,3,52,3980.646645080222,-7176303.201261202,30550168.20889997,14,-8973519.436892549,834114.8791484603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,4,1,1,1,1,-8973519.436892549,834114.8791484603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,4,1,1,1,1,0.0438803,20.812072800000003,245,0.006125,20.855953100000004,0.0,0.0,6,4,0.1,0,0,10.0,288459.8328247355,576919.665649471,0.0,-9807634.316041008,-9807634.316041008,-9807634.316041008,1,-8973519.436892549,834114.8791484603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0114382,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1017,40,4,5,3,52,458.960670357163,-3527282.1964894496,22957635.18216708,15,-6324398.299305663,621761.6468591468,0.0,434134.9966353006,0.0,434134.9966353006,0.0,0.0,1.0,0.0,5,1,3,3,1,0,1,0,-6324398.299305663,621761.6468591468,0.0,434134.9966353006,0.0,434134.9966353006,0.0,0.0,1.0,0.0,5,1,3,3,1,0,1,0,0.0504325999999999,20.9850494,253,0.006325,21.035482,0.0,0.0,6,4,0.1,0,0,10.0,217067.4983176503,434134.9966353006,0.0,-6946159.946164809,-6946159.946164809,-6946159.946164809,1,-6324398.299305663,621761.6468591468,0.0,434134.9966353006,0.0,434134.9966353006,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0119425,0.0,0.0,baseline,3600.0
baseline,,1.0,2,S2_risk_adjusted,1018,40,4,5,3,52,66259.65809281958,-6080191.305952555,31103419.525217596,15,-8682505.249273375,736699.2338036391,0.0,588700.2801923134,0.0,588700.2801923134,0.0,0.0,1.0,0.0,3,4,3,3,1,0,1,0,-8683005.249273375,736199.2338036391,0.0,588700.2801923134,0.0,588700.2801923134,0.0,0.0,1.0,0.0,5,3,3,3,1,0,1,0,0.0495889999999999,21.0007994,290,0.00725,21.0503884,500.0,500.0,6,4,0.1,0,0,10.0,294350.1400961567,588700.2801923134,0.0,-9419204.483077014,-9419204.483077014,-9419204.483077014,1,-8683005.249273375,736199.2338036391,0.0,588700.2801923134,0.0,588700.2801923134,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,OPTIMAL,0.0,0.0121603,0.0,0.0,baseline,3600.0
